Unnamed: 0,RN (alteragao),Unnamed: 2,Unnamed: 3,e,o,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,PROCEDIMENTO,VIGENCIA,Unnamed: 4,Unnamed: 5,AMB,HCO,T,o],| o,oo,0,VIGENCIA (alteragao),=,I,Unnamed: 10,PROCEDIMENTO (alteragao),Unnamed: 1,==,=.1,PROCEDIMENT!,RN VIGENCIA (alteragao),(alteragao),AMB HCO,] o =,[,],RN (alteragao) i,o.1,AMB o,e o,PAC,T.1,HCO 0,i,3,RN (alteragao) 0,AMB e,CAPITULO,S,N,LN3NIG300d,(oeesaye) NY,VIONIOIA,anv,OH,|,m |,OH o,vd
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"CATECOLAMINAS URINARIAS, FRACIONAMENTO (DOPAMINA, EPINEFRINA, NOREPINEFRINA)",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"CISTINA, PESQUISA E/OU DOSAGEM",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"CISTINURIA, PESQUISA",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"COPROPORFIRINAS URINARIAS, ISOMEROS I E l",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"CORPOS CETONICOS, PESQUISA",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"DISMORFISMO ERITROCITARIO, PESQUISA",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,ELETROFORESE DE PROTEINAS URINARIAS,,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"FENILCETONURIA, PESQUISA",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"HISTIDINA, PESQUISA",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"LIPOIDES BIRREFRINGENTES, PESQUISA",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"MELANINA, PESQUISA",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"METANEFRINAS URINARIAS, DOSAGEM",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,MICROALBUMINURIA,,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"MIOGLOBINA, DOSAGEM OU PESQUISA",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"OSMOLALIDADE, DETERMINAGAO",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,PESQUISA DE SULFATIDEOS E MATERIAL METACROMATICO NA URINA,,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,PORFOBILINOGENIO,,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"PORFOBILINOGENIO, QUANTITATIVO",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"PROTEINA DE BENCE J ONES, QUANTITATIVA (CADEIAS LEVES LIVRES, KAPPA E LAMBDA, URINA)",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,PROVA DE CONCENTRAGAO URINARIA COM RESTRICAO HIDRICA E ACETATO DE DESMOPRESSINA (DDAVP),,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"ROTINA DE URINA (EXAME MACROSCOPICO E FiSICO, INCLUINDO PH E DENSIDADE; TESTES QUIMICOS PARA GLICOSE, PROTEINA, CORPOS CETONICOS, BILIRRUBINA, HEMOGLOBINA E UROBILINOGENIO; EXAME MICROSCOPICO DO SEDIMENTO)",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,URINALISE,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"UROPORFIRINAS, DOSAGEM",,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DIVERSOS,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,EXAME DA BILE E DO SUCO DUODENAL (CARACTERES FiSICOS E EXAME MICROSCOPICO E PARASITOLOGICO),,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DIVERSOS,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,GASTROACIDOGRAMA - SECREGA BASAL PARA 60 MINUTOS E 4 AMOSTRAS APOS O ESTIMULO,,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DIVERSOS,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,PESQUISA DE EOSINOFILOS EM MUCO NASAL,,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,DIVERSOS,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,TESTE DE FUNGAO PANCREATICA APOS ESTIMULAGAO PELA SECRETINA,,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,DIVERSOS,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"TESTE DO SUOR, COM DOSAGEM DE CLORETO",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"2,5-HEXANODIONA, AVALIAGAO DA EXPOSICAO AO HEXANO.",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,ACIDO DELTA AMINOLEVULINICO (PARA CHUMBO INORGANICO) - PESQUISA E/OU DOSAGEM,,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,ACIDO DELTA AMINOLEVULINICO DESIDRATASE (PARA CHUMBO INORGANICO) - PESQUISA E/OU DOSAGEM,,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"ACIDO FENILGLIOXILICO, AVALIACAO DA EXPOSICAO AO ESTIRENO",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"ACIDO HIPURICO, AVALIAGAO DA EXPOSICAO AO TOLUENO",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"ACIDO METILMALONICO, PESQUISA E/OU DOSAGEM",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"ACIDO MANDELICO, AVALIACAO DA EXPOSIGAO AO ESTIRENO E AO ETILBENZENO",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"ACIDO METIL-HIPURICO, AVALIAGAO DA EXPOSICAO AO XILENO",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,ACIDO SALICILICO (SALICILATOS),,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"ACIDO TRICLOROACETICO, AVALIAGAO DA EXPOSICAO AO TETRACLOROETILENO",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"ARSENIO, CADMIO, COBALTO, CROMO, MANGANES, MERCURIO, NIQUEL",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"CARBOXIHEMOGLOBINA, AVALIACAO DA EXPOSICAO AO MONOXIDO DE CARBONO OU DICLOROMETANO.",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,CHUMBO,,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,"COLINESTERASE, AVALIAGAO DA EXPOSICAO AOS INSETICIDAS ORGANOFOSFORADOS E CARBAMATOS",,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,ETANOL,,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,FENOL,,,,AMB,,,,,,HSO,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,PROCEDIMENTOS LABORATORIAIS,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,FLUOR E FLUORETOS,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,FORMALDEIDO,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,METANOL,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,METIL-ETIL-CETONA,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,"P-AMINOFENOL, AVALIACAO DA EXPOSICAO A ANILINA",,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,"TRICLOROCOMPOSTOS TOTAIS, AVALIAGAO DA EXPOSICAO AO TRICLOROETANO E TRICLOROETILENO",,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,ZINCO,,,TOXICOLOGIA / MONITORIZAGAO TERAPEUTICA,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,ZINCOPROTOPORFIRINA,,,TOXICOLOGIA /MONITORIZAGAO TERAPEUTICA,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,AGENTES INFECCIOSOS NA ENCEFALITE E MENINGITE - DETECGAO POR PCR MULTIPLEX EM PAINEL NO LiQUOR,17/02/2025,,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,"CHLAMYDIA TRACHOMATIS, DETECGCAO DO DNA POR TECNICAS DE HIBRIDIZAGAO OU PCR; CHLAMYDIA TRACHOMATIS, ANTIGENO.",,PAC,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,"CITOMEGALOVIRUS - QUALITATIVO, POR PCR (COM DIRETRIZ DE UTILIZAGAO)",,PAC 14,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,DETECCAO/TIPAGEM HERPES VIRUS 1 E 2 NO LIQUOR,,PAC,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,FOCALIZAGAO ISOELETRICA DA TRANSFERRINA (COM DIRETRIZ DE UTILIZAGAOQ),,PAC | — 3,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,HEPATITE B - TESTE QUANTITATIVO (COM DIRETRIZ DE UTILIZAGAO),,PAC 28,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,HEPATITE C - GENOTIPAGEM (COM DIRETRIZ DE UTILIZAGAO),,PAC 29,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,HEPATITE C (QUALITATIVO) POR PCR OU BDNA,,PAC,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,HEPATITE C (QUANTITATIVO) POR PCR OU BDNA,,PAC,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,"HIV - CARGA VIRAL POR PCR, NASBA OU BDNA",,PAC,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HCO HSO,,,PROCEDIMENTOS LABORATORIAIS,,,,HIV - QUALITATIVO POR PCR,,PAC,BIOLOGIA MOLECULAR,AMB,,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC 31,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,"HIV, GENOTIPAGEM (COM DIRETRIZ DE UTILIZAGAO)",,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,465/2021 625/2024,,,,,PAC 32,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,"HLA B27, FENOTIPAGEM/GENOTIPAGEM (COM DIRETRIZ DE UTILIZAGAO)",01/04/2021 23/12/2024,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,HPV - TIPAGEM POR PCR,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,HPV (VIRUS DO PAPILOMA HUMANO) - DETECCAO DO DNA POR TECNICAS DE HIBRIDIZACAO,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,"HTLV-I, POR PCR",,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,"MYCOBACTERIUM TUBERCULOSIS, DETECCAO POR PCR",,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,480/2022,,,,,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,"MYCOBACTERIUM LEPRAE (BACILO DE HANSEN), DETECCAO DE RESISTENCIA A ANTIBIOTICOS POR PCR",02/07/2022,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,480/2022,,,,,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,"MYCOBACTERIUM LEPRAE (BACILO DE HANSEN), PESQUISA PCR EM TEMPO REAL",02/07/2022,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,| — ©,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,PCR EM TEMPO REAL PARA INFLUENZA A E B (COM DIRETRIZ DE UTILIZAGAO),,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,| — t,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,PCR EM TEMPO REAL PARA VIRUS SINCICIAL RESPIRATORIO (COM DIRETRIZ DE UTILIZAGAO),,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,"PROTEINA S TOTAL +LIVRE, DOSAGEM",,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,| — o,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,SARS-CoV-2 (CORONAVIRUS COVID-19) - PESQUISA POR RT - PCR (COM DIRETRIZ DE UTILIZACAO),,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,619/2024,,,,,168,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,TESTE DE HIBRIDIZAGAO COM SONDA EM LINHA (LPA 12 LINHA) (COM DIRETRIZ DE UTILIZAGAO),02/01/2025,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,619/2024,,,,,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,TESTE DE HIBRIDIZACAO COM SONDA EM LINHA (LPA 22 LINHA) (COM DIRETRIZ DE UTILIZAGAO),02/01/2025,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,544/2022,,,,,— ~ |,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNOSTICOS E TERAPEUTICOS,TESTE PARA DETECCAO DO VIRUS MONKEYPOX (MPXV) POR BIOLOGIA MOLECULAR (COM DIRETRIZ DE UTILIZAGAO,21/09/2022,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
